cgroup,commoditycode,pci,exp_share
Periphery countries,6813,0.151439535529412,6.86316995207673e-05
Core countries,6814,0.741336384117647,5.31756008894564e-05
Periphery countries,6814,0.741336384117647,3.00589061255129e-06
Core countries,6815,0.927779008235294,0.000390947616619095
Periphery countries,6815,0.927779008235294,0.00011915571978215
Core countries,6901,-0.651269767058824,9.68578590838373e-06
Periphery countries,6901,-0.651269767058824,2.43377667074956e-05
Core countries,6902,0.436248715294118,0.00038496688429382
Periphery countries,6902,0.436248715294118,0.000218069550717046
Core countries,6903,1.20621217529412,0.000110184990776261
Periphery countries,6903,1.20621217529412,7.17953295143156e-05
Core countries,6904,-0.267306197647059,0.00011080732381291
Periphery countries,6904,-0.267306197647059,0.000121802769278281
Core countries,6905,0.166979082676471,8.02130683558029e-05
Periphery countries,6905,0.166979082676471,0.000169986357615087
Core countries,6906,0.83127297,3.57747433393434e-05
Periphery countries,6906,0.83127297,6.05633084437494e-06
Core countries,6907,-0.235788019529412,4.80560931714005e-05
Periphery countries,6907,-0.235788019529412,0.00103220224716742
Core countries,6908,-0.699383979411765,9.09657402121289e-05
Periphery countries,6908,-0.699383979411765,0.00439123931374727
Core countries,6909,1.22075768235294,0.00018383152396147
Periphery countries,6909,1.22075768235294,5.66282383919185e-05
Core countries,6910,-0.443513957647059,0.000271780574920898
Periphery countries,6910,-0.443513957647059,0.000891507479201862
Core countries,6911,-0.179161944735294,0.00051672774323521
Periphery countries,6911,-0.179161944735294,0.000298031894439542
Core countries,6912,-0.548645526764706,8.68124128013286e-05
Periphery countries,6912,-0.548645526764706,0.000681687554983507
Core countries,6913,-0.772473888823529,6.71058415946774e-05
Periphery countries,6913,-0.772473888823529,0.000440117101147093
Core countries,6914,-0.0693041340588235,5.99487176332651e-05
Periphery countries,6914,-0.0693041340588235,0.000144595627216535
Core countries,7001,0.0473148700588235,4.11867388552694e-05
Periphery countries,7001,0.0473148700588235,2.76521436371718e-05
Core countries,7002,1.34877143705882,0.000107382612097632
Periphery countries,7002,1.34877143705882,3.89244424759944e-05
Core countries,7003,0.187107058764706,4.27286799347445e-05
Periphery countries,7003,0.187107058764706,5.37022883209738e-05
Core countries,7004,0.688144682764706,1.23865324709165e-05
Periphery countries,7004,0.688144682764706,6.70126878706797e-06
Core countries,7005,0.461387706352941,0.00148467561021136
Periphery countries,7005,0.461387706352941,0.000226789193727017
Core countries,7006,0.818079571764706,7.97598470347059e-05
Periphery countries,7006,0.818079571764706,5.89435523507983e-05
Core countries,7007,0.707788959411765,0.0024209802812361
Periphery countries,7007,0.707788959411765,0.000837284247842337
Core countries,7008,0.821398636470588,0.00017316222477461
Periphery countries,7008,0.821398636470588,6.21073925417963e-05
Core countries,7009,0.944073079411765,0.000236625988439668
Periphery countries,7009,0.944073079411765,0.000282727878611389
Core countries,7010,-0.528653875882353,0.000520048096658503
Periphery countries,7010,-0.528653875882353,0.00179168072102924
Core countries,7011,0.373513486764706,5.4668763877739e-05
Periphery countries,7011,0.373513486764706,9.35376631240146e-06
Core countries,7012,-0.252735406176471,5.06742313998371e-07
Periphery countries,7012,-0.252735406176471,3.48451377935783e-07
Core countries,7013,0.362778413529412,0.000578364765788726
Periphery countries,7013,0.362778413529412,0.000797395477433492
Core countries,7014,1.37042146117647,4.4509726074523e-05
Periphery countries,7014,1.37042146117647,5.79318313971772e-06
Core countries,7015,0.581661276529412,6.64290717957379e-06
Periphery countries,7015,0.581661276529412,5.60942883690674e-06
Core countries,7016,0.17650215,4.1798430549734e-05
Periphery countries,7016,0.17650215,0.000113955171337062
Core countries,7017,1.61854046470588,6.7447246899395e-05
Periphery countries,7017,1.61854046470588,2.32906924668199e-05
Core countries,7018,0.0116409164311765,0.00052914774959584
Periphery countries,7018,0.0116409164311765,2.72018200587138e-05
Core countries,7019,0.855706384117647,0.00103890041446177
Periphery countries,7019,0.855706384117647,0.000379511246440075
Core countries,7020,0.77127384882353,7.36826265965519e-05
Periphery countries,7020,0.77127384882353,0.000145718784344382
Core countries,7101,-0.121703049705882,9.64525207678674e-06
Periphery countries,7101,-0.121703049705882,1.12828436003949e-05
Core countries,7102,-1.07039172411765,0.00752778748951147
Periphery countries,7102,-1.07039172411765,0.000240571849293828
Core countries,7103,-1.35741993529412,6.46957713582539e-05
Periphery countries,7103,-1.35741993529412,3.32665766820835e-05
Core countries,7104,0.189610184647059,4.76771280675365e-05
Periphery countries,7104,0.189610184647059,1.65220712647312e-05
Core countries,7105,0.605406989411765,2.12700276879144e-05
Periphery countries,7105,0.605406989411765,0.000274994348028417
Core countries,7106,-0.312318531529412,0.000628543231940563
Periphery countries,7106,-0.312318531529412,0.000235981049137349
Core countries,7107,1.14947945670588,5.25586180695232e-06
Periphery countries,7107,1.14947945670588,4.64563506189843e-06
Core countries,7108,-1.75319065294118,0.00422913178481794
Periphery countries,7108,-1.75319065294118,0.00242274533963356
Core countries,7109,0.618830483823529,1.53765739892262e-06
Periphery countries,7109,0.618830483823529,1.31900518935719e-06
Core countries,7110,1.05148566058824,0.000912948250488924
Periphery countries,7110,1.05148566058824,0.000337298936997572
Core countries,7111,0.73591652082353,1.36325939658722e-05
Periphery countries,7111,0.73591652082353,2.96014813445689e-06
Core countries,7112,-0.592736252352941,0.000765988182395789
Periphery countries,7112,-0.592736252352941,0.000618356672518136
Core countries,7113,-0.334937691117647,0.000406631280573586
Periphery countries,7113,-0.334937691117647,0.00357015350045734
Core countries,7114,-0.364068237882353,2.08858861999532e-05
Periphery countries,7114,-0.364068237882353,0.000117320670514749
Core countries,7115,0.708697948823529,0.000163529073811984
Periphery countries,7115,0.708697948823529,5.11972621353641e-05
Core countries,7116,-0.543113273176471,1.5946950770702e-05
Periphery countries,7116,-0.543113273176471,8.66090045797353e-05
Core countries,7117,-0.211524030894118,0.000533403269802775
Periphery countries,7117,-0.211524030894118,0.000304322893534278
Core countries,7118,0.226359820588235,7.32289630044284e-05
Periphery countries,7118,0.226359820588235,2.47530034779205e-05
Core countries,7201,-0.634395910588235,0.000223160762472579
Periphery countries,7201,-0.634395910588235,4.27245325913229e-05
Core countries,7202,-0.741786132941177,0.00200807880740682
Periphery countries,7202,-0.741786132941177,0.00217656456373324
Core countries,7203,-1.06834620823529,1.3311450357602e-05
Periphery countries,7203,-1.06834620823529,3.62067408606791e-05
Core countries,7204,-0.468695136823529,0.0030755147552939
Periphery countries,7204,-0.468695136823529,0.00113688098329563
Core countries,7205,0.788827146470588,0.000114131751657188
Periphery countries,7205,0.788827146470588,5.06404223151065e-05
Core countries,7206,-0.771989252941177,4.9239904258925e-05
Periphery countries,7206,-0.771989252941177,0.000172425053857173
Core countries,7207,-0.502820203882353,0.00140694814046009
Periphery countries,7207,-0.502820203882353,0.000533516014401958
Core countries,7208,0.244013215882353,0.00536502568433668
Periphery countries,7208,0.244013215882353,0.00132073464150015
Core countries,7209,-0.0139003897058824,0.00253969976819268
Periphery countries,7209,-0.0139003897058824,0.000666815480368895
Core countries,7210,-0.0303384918705882,0.0112354437271849
Periphery countries,7210,-0.0303384918705882,0.0023508053669681
Core countries,7211,1.00334163529412,0.000968085874759813
Periphery countries,7211,1.00334163529412,0.000499923102940235
Core countries,7212,0.789458377058824,0.000899026395403346
Periphery countries,7212,0.789458377058824,0.000584818115147025
Core countries,7213,0.133319062176471,0.00238687356305268
Periphery countries,7213,0.133319062176471,0.00158636692932522
Core countries,7214,-0.971107682941176,0.0021556858232188
Periphery countries,7214,-0.971107682941176,0.00362052840300507
Core countries,7215,0.133707131488235,0.000190102615344236
Periphery countries,7215,0.133707131488235,0.000327853086168861
Core countries,7216,-0.207828101017647,0.00984736194253525
Periphery countries,7216,-0.207828101017647,0.00170989327801874
Core countries,7217,-0.120719488035294,0.00139614392541935
Periphery countries,7217,-0.120719488035294,0.000592245528570313
Core countries,7218,0.972040968235294,0.000424394414617054
Periphery countries,7218,0.972040968235294,0.000252524134593688
Core countries,7219,1.20415415058824,0.0076586150218848
Periphery countries,7219,1.20415415058824,0.00184536545599431
Core countries,7220,1.56631832352941,0.000686982053673039
Periphery countries,7220,1.56631832352941,0.000217030147156901
Core countries,7221,1.32438411176471,3.70220409263478e-05
Periphery countries,7221,1.32438411176471,0.000234691750872292
Core countries,7222,1.16571055411765,0.000767132185030171
Periphery countries,7222,1.16571055411765,0.000920859154156437
Core countries,7223,1.15642815941176,9.73502806790354e-05
Periphery countries,7223,1.15642815941176,9.9541370940909e-05
Core countries,7224,0.831611585294118,0.000393676424082159
Periphery countries,7224,0.831611585294118,0.000105584291970851
Core countries,7225,1.58817685294118,0.00319108632375229
Periphery countries,7225,1.58817685294118,0.000177209814750751
Core countries,7226,1.47965087647059,0.000409724177106273
Periphery countries,7226,1.47965087647059,8.01207011898996e-05
Core countries,7227,1.08862037705882,0.000824733645676307
Periphery countries,7227,1.08862037705882,0.000149062175885853
Core countries,7228,0.615158277058824,0.00126330627206566
Periphery countries,7228,0.615158277058824,0.000514042685788596
Core countries,7229,1.05966851294118,0.000306172325271826
Periphery countries,7229,1.05966851294118,7.92361540507625e-05
Core countries,7301,0.0717196840588235,0.00481440501530971
Periphery countries,7301,0.0717196840588235,5.74298015034547e-05
Core countries,7302,0.660189110588235,0.00148898780685108
Periphery countries,7302,0.660189110588235,0.000193763560236897
Core countries,7303,-0.115325364352941,7.97681375524094e-05
Periphery countries,7303,-0.115325364352941,8.15533475498242e-05
Core countries,7304,0.860792707058824,0.00154258180323186
Periphery countries,7304,0.860792707058824,0.0015195794885597
Core countries,7305,0.318165740982353,0.000639297466781508
Periphery countries,7305,0.318165740982353,0.00153213234053986
Core countries,7306,-0.171534863864706,0.00183657297293557
Periphery countries,7306,-0.171534863864706,0.00305669764930433
Core countries,7307,0.888703674705882,0.00102552149992011
Periphery countries,7307,0.888703674705882,0.00114132629932244
Core countries,7308,0.290145763058824,0.00411032099359305
Periphery countries,7308,0.290145763058824,0.00319485772266128
Core countries,7309,0.0900007041764706,0.000198513319904558
Periphery countries,7309,0.0900007041764706,0.000459661224621304
Core countries,7310,-0.0117745405588235,0.000432891550213913
Periphery countries,7310,-0.0117745405588235,0.000892043483886099
Core countries,7311,-0.383793211,0.000198797501816167
Periphery countries,7311,-0.383793211,0.000468500841926403
Core countries,7312,0.285832448823529,0.000914776707363464
Periphery countries,7312,0.285832448823529,0.000587616356825408
Core countries,7313,-1.0154702,3.38729439390078e-05
Periphery countries,7313,-1.0154702,2.34113090025642e-05
Core countries,7314,0.145444819823529,0.000664202318328415
Periphery countries,7314,0.145444819823529,0.000552157609014616
Core countries,7315,1.01606200470588,0.000303632721008515
Periphery countries,7315,1.01606200470588,0.000283725312959524
Core countries,7316,-0.0291401673352941,2.24863001555803e-05
Periphery countries,7316,-0.0291401673352941,9.29141047451849e-06
Core countries,7317,-0.238256161482353,0.000186276873229053
Periphery countries,7317,-0.238256161482353,8.37529843724728e-05
Core countries,7318,1.33524015588235,0.00142317824235175
Periphery countries,7318,1.33524015588235,0.00124177438514193
Core countries,7319,0.564326719647059,5.777224019405e-06
Periphery countries,7319,0.564326719647059,1.04194081238524e-05
Core countries,7320,1.12229860588235,0.000351514855248088
Periphery countries,7320,1.12229860588235,0.000522913026580431
Core countries,7321,0.0134006222941176,0.000349268359038234
Periphery countries,7321,0.0134006222941176,0.000732558637588038
Core countries,7322,0.86838113882353,0.000496636007718637
Periphery countries,7322,0.86838113882353,0.000269427154207194
Core countries,7323,-0.619461441176471,0.000316585865880651
Periphery countries,7323,-0.619461441176471,0.000515547986942386
Core countries,7324,0.466033522941176,0.000139590901473924
Periphery countries,7324,0.466033522941176,0.000684093290187021
Core countries,7325,0.349092148,0.000399622887373057
Periphery countries,7325,0.349092148,0.000461420653331048
Core countries,7326,0.816461287058823,0.00256218093218163
Periphery countries,7326,0.816461287058823,0.00280920166067842
Core countries,7401,-1.21205158,0.00010609277685145
Periphery countries,7401,-1.21205158,6.560882845038e-06
Core countries,7402,-1.12996153529412,0.000443429345782682
Periphery countries,7402,-1.12996153529412,0.00016922542040547
Core countries,7403,-1.25554481764706,0.00219255328282288
Periphery countries,7403,-1.25554481764706,0.000629275038250352
Core countries,7404,-0.797128524705882,0.00105590234305232
Periphery countries,7404,-0.797128524705882,0.00157349376122255
Core countries,7405,0.290462086352941,3.67300105827277e-05
Periphery countries,7405,0.290462086352941,4.57201406801991e-06
Core countries,7406,0.531679969294118,2.3609574832726e-05
Periphery countries,7406,0.531679969294118,2.49709384759268e-05
Core countries,7407,0.224853652411765,0.00039961194220333
Periphery countries,7407,0.224853652411765,0.00077269732129528
Core countries,7408,-0.334712975294118,0.000965103370111133
Periphery countries,7408,-0.334712975294118,0.00125380440995655
Core countries,7409,0.275888199470588,0.000807403953295432
Periphery countries,7409,0.275888199470588,0.000496974079321252
Core countries,7410,0.520745974705882,0.00120268729250308
Periphery countries,7410,0.520745974705882,7.13977552040095e-05
Core countries,7411,0.567102246470588,0.000720760099354084
Periphery countries,7411,0.567102246470588,0.00256695738191434
Core countries,7412,1.07172692941176,0.00018140672030162
Periphery countries,7412,1.07172692941176,0.000332460572462906
Core countries,7413,0.0544649329882353,6.94918274687552e-05
Periphery countries,7413,0.0544649329882353,0.000104575552994703
Core countries,7414,0.607660344588235,1.63907796893485e-06
Periphery countries,7414,0.607660344588235,2.56734547491496e-06
Core countries,7415,1.24380978529412,6.50207108720327e-05
Periphery countries,7415,1.24380978529412,5.03349511355378e-05
Core countries,7416,0.667613419411765,2.43240321030551e-06
Periphery countries,7416,0.667613419411765,8.39205536359164e-07
Core countries,7417,0.0314494811764706,1.71161586142211e-06
Periphery countries,7417,0.0314494811764706,1.62547407061588e-06
Core countries,7418,-0.0201475880588235,2.66760683191724e-05
Periphery countries,7418,-0.0201475880588235,8.1517360383351e-05
Core countries,7419,0.822170205294118,0.000244746970326259
Periphery countries,7419,0.822170205294118,0.000158581763871091
Core countries,7501,-1.01734266123529,0.000108485892605396
Periphery countries,7501,-1.01734266123529,6.78977789531326e-07
Core countries,7502,0.0817552876588235,0.00198588434963018
Periphery countries,7502,0.0817552876588235,2.91837897945897e-05
Core countries,7503,0.271460610705882,4.7662242837045e-05
Periphery countries,7503,0.271460610705882,1.62663357730573e-05
Core countries,7504,0.836806362764706,7.84394605645615e-05
Periphery countries,7504,0.836806362764706,1.31279747691405e-05
Core countries,7505,1.42713800588235,0.000181183746611661
Periphery countries,7505,1.42713800588235,4.21851498333962e-05
Core countries,7506,1.38525938647059,9.54682575348294e-05
Periphery countries,7506,1.38525938647059,1.02100535844912e-05
Core countries,7507,2.04073998235294,2.26181313832601e-05
Periphery countries,7507,2.04073998235294,3.23578542944192e-05
Core countries,7508,0.952513041176471,6.12915002556332e-05
Periphery countries,7508,0.952513041176471,1.92488113501937e-05
Core countries,7601,-0.898808957647059,0.00428532061996827
Periphery countries,7601,-0.898808957647059,0.00304060165087999
Core countries,7602,-0.61064011,0.000889262767971778
Periphery countries,7602,-0.61064011,0.000654601230551797
Core countries,7603,0.581046671882353,6.87046358492612e-05
Periphery countries,7603,0.581046671882353,3.16841691220007e-05
Core countries,7604,0.127703244705882,0.0016713516597283
Periphery countries,7604,0.127703244705882,0.0027831803885473
Core countries,7605,-0.283889281352941,0.000136150312686707
Periphery countries,7605,-0.283889281352941,0.000119978154185179
Core countries,7606,0.360749482352941,0.00189297851429408
Periphery countries,7606,0.360749482352941,0.00411647441256516
Core countries,7607,0.865013882352941,0.00259082416301683
Periphery countries,7607,0.865013882352941,0.00217006764271089
Core countries,7608,0.632432404705882,0.000120872643189079
Periphery countries,7608,0.632432404705882,0.000221341817244768
Core countries,7609,0.472348169588235,4.49962497334548e-05
Periphery countries,7609,0.472348169588235,3.04750951999224e-05
Core countries,7610,0.320441254117647,0.000854431932461521
Periphery countries,7610,0.320441254117647,0.00116383285548653
Core countries,7611,0.492947294117647,2.63630108935545e-05
Periphery countries,7611,0.492947294117647,1.50082592510807e-05
Core countries,7612,0.397768921470588,0.00039903784404587
Periphery countries,7612,0.397768921470588,0.00055977175359138
Core countries,7613,0.706197024705882,1.62084427767187e-05
Periphery countries,7613,0.706197024705882,2.19408192005268e-05
Core countries,7614,-0.600068215882353,4.81225209585198e-05
Periphery countries,7614,-0.600068215882353,7.30695246509487e-05
Core countries,7615,-0.474918336470588,0.00016530814033854
Periphery countries,7615,-0.474918336470588,0.000302351858437928
Core countries,7616,0.677810411764706,0.00095019672402939
Periphery countries,7616,0.677810411764706,0.00148117896739675
Core countries,7801,-0.811622505294118,0.000248313503726312
Periphery countries,7801,-0.811622505294118,0.000192230582770722
Core countries,7802,-0.975929543529412,2.61141861520397e-05
Periphery countries,7802,-0.975929543529412,4.45894335464848e-05
Core countries,7803,-0.176686118470588,1.97483099047015e-06
Periphery countries,7803,-0.176686118470588,3.68452202726445e-06
Core countries,7804,-0.0452735489411765,3.58679202700988e-05
Periphery countries,7804,-0.0452735489411765,6.41935181997909e-05
Core countries,7805,0.43716041,1.51938045268415e-07
Periphery countries,7805,0.43716041,4.26141452840371e-07
Core countries,7806,-0.226642132647059,1.55949127035279e-05
Periphery countries,7806,-0.226642132647059,2.85821506914051e-05
Core countries,7901,-0.241688971176471,0.002201305323042
Periphery countries,7901,-0.241688971176471,0.000646089014802621
Core countries,7902,-0.373308067117647,0.000115498179340965
Periphery countries,7902,-0.373308067117647,2.80010722595519e-05
Core countries,7903,-0.529586585294118,6.01606356019446e-05
Periphery countries,7903,-0.529586585294118,6.901998964825e-06
Core countries,7904,0.331508222882353,8.89078003215935e-05
Periphery countries,7904,0.331508222882353,1.01446695226125e-05
Core countries,7905,0.290826845176471,7.87492473431202e-05
Periphery countries,7905,0.290826845176471,0.000100250929204894
Core countries,7906,0.291875598470588,4.62857928108528e-06
Periphery countries,7906,0.291875598470588,2.80188538691692e-06
Core countries,7907,0.384389640588235,0.000141969188087919
Periphery countries,7907,0.384389640588235,8.09100717444103e-05
Core countries,8001,-0.893991972941176,0.00011479280356816
Periphery countries,8001,-0.893991972941176,1.6869230675943e-05
Core countries,8002,0.186515323647059,9.54593608777871e-06
Periphery countries,8002,0.186515323647059,1.15653626086864e-05
Core countries,8003,0.124124759494118,2.16035990511661e-05
Periphery countries,8003,0.124124759494118,6.85076404615953e-06
Core countries,8004,0.0709726652941176,1.55661366819911e-06
Periphery countries,8004,0.0709726652941176,1.06406509981195e-06
Core countries,8005,1.13803032764706,1.36728892950564e-06
Periphery countries,8005,1.13803032764706,9.11412853726208e-07
Core countries,8006,0.133739097647059,2.23026625977066e-07
Periphery countries,8006,0.133739097647059,1.07551962172771e-06
Core countries,8007,-0.251644367058824,2.08234099386282e-05
Periphery countries,8007,-0.251644367058824,2.74386059412978e-05
Core countries,8101,1.01154750411765,0.00024028301214879
Periphery countries,8101,1.01154750411765,2.32465881099296e-05
Core countries,8102,0.861250438235294,0.000265081572172984
Periphery countries,8102,0.861250438235294,7.89079679397455e-06
Core countries,8103,0.721405351764706,5.12034049123469e-05
Periphery countries,8103,0.721405351764706,1.26829226171738e-05
Core countries,8104,0.845547045882353,0.000188754049520493
Periphery countries,8104,0.845547045882353,1.98984110253701e-05
Core countries,8105,-0.769235886470588,0.000831646142517696
Periphery countries,8105,-0.769235886470588,1.28702454420993e-05
Core countries,8106,-0.0783186255058824,1.2233810853074e-05
Periphery countries,8106,-0.0783186255058824,6.94253409216101e-07
Core countries,8107,0.0860417977647059,2.57015878606015e-06
Periphery countries,8107,0.0860417977647059,6.2191579827923e-07
Core countries,8108,0.950153563529412,0.000178729548597144
Periphery countries,8108,0.950153563529412,7.70388252876449e-05
Core countries,8109,1.64076784823529,1.30106005582619e-05
Periphery countries,8109,1.64076784823529,2.95570630968476e-06
Core countries,8110,-1.39049408647059,4.67413209238472e-06
Periphery countries,8110,-1.39049408647059,2.05021154718277e-06
Core countries,8111,-0.128101331764706,9.51238371093885e-05
Periphery countries,8111,-0.128101331764706,1.17715846082488e-05
Core countries,8112,0.0435647092941177,6.50222130704375e-05
Periphery countries,8112,0.0435647092941177,9.91495338730471e-06
Core countries,8113,1.66072653235294,0.000152885244996773
Periphery countries,8113,1.66072653235294,1.22158141625564e-05
Core countries,8201,-0.220253802941176,0.000153549160468046
Periphery countries,8201,-0.220253802941176,5.81456174693539e-05
Core countries,8202,1.12534524705882,0.000321205027372292
Periphery countries,8202,1.12534524705882,0.000255481443327066
Core countries,8203,0.503323324117647,0.000105251242082077
Periphery countries,8203,0.503323324117647,0.000132538264735116
Core countries,8204,0.904597188235294,0.000125659631614319
Periphery countries,8204,0.904597188235294,6.437284331863e-05
Core countries,8205,1.06327848294118,0.000384998248755277
Periphery countries,8205,1.06327848294118,0.000304258085388547
Core countries,8206,0.467387688411765,5.22690660871949e-05
Periphery countries,8206,0.467387688411765,5.25555466426751e-05
Core countries,8207,1.45843191176471,0.00130496283540483
Periphery countries,8207,1.45843191176471,0.00121770547391391
Core countries,8208,1.52437076470588,0.000491307822308675
Periphery countries,8208,1.52437076470588,8.75437857368832e-05
Core countries,8209,2.13035518235294,0.00180582872146062
Periphery countries,8209,2.13035518235294,9.21625206375923e-05
Core countries,8210,0.478964462352941,1.70322723379489e-05
Periphery countries,8210,0.478964462352941,4.80157218690203e-05
Core countries,8211,0.397304165941176,0.000100605269882477
Periphery countries,8211,0.397304165941176,0.000126495517656121
Core countries,8212,0.367612989176471,0.000193897468800422
Periphery countries,8212,0.367612989176471,0.00109086495664884
Core countries,8213,0.374063122764706,3.28905081526832e-05
Periphery countries,8213,0.374063122764706,2.09191714080556e-05
Core countries,8214,0.164138634176471,2.97478376630298e-05
Periphery countries,8214,0.164138634176471,2.13655901825989e-05
Core countries,8215,-0.797786360588235,6.47663958425176e-05
Periphery countries,8215,-0.797786360588235,0.000149808412909533
Core countries,8301,0.543699435882353,0.000509314908822019
Periphery countries,8301,0.543699435882353,0.00105807362329734
Core countries,8302,0.767307949411765,0.00246356967892374
Periphery countries,8302,0.767307949411765,0.00190480713543748
Core countries,8303,0.454361977058824,4.4970149825047e-05
Periphery countries,8303,0.454361977058824,8.88591945784712e-05
Core countries,8304,-0.0143598934705882,7.4740458765615e-06
Periphery countries,8304,-0.0143598934705882,1.03826168567213e-05
Core countries,8305,0.591495831764706,6.7987384094716e-05
Periphery countries,8305,0.591495831764706,4.21051854707744e-05
Core countries,8306,-0.700577492352941,5.76817206906108e-05
Periphery countries,8306,-0.700577492352941,0.000138939869444651
Core countries,8307,0.628725096470588,8.72231325303814e-05
Periphery countries,8307,0.628725096470588,8.35834640168795e-05
Core countries,8308,0.571000216470588,9.73647917350086e-05
Periphery countries,8308,0.571000216470588,0.000272532103510099
Core countries,8309,0.285608858529412,0.000283365236958557
Periphery countries,8309,0.285608858529412,0.000909397839775434
Core countries,8310,0.486807240588235,3.15688020921917e-05
Periphery countries,8310,0.486807240588235,3.23395747818561e-05
Core countries,8311,0.650920175882353,0.000169280589468263
Periphery countries,8311,0.650920175882353,0.000178612928878456
Core countries,8401,1.40994992764706,0.000401167457076251
Periphery countries,8401,1.40994992764706,0.000251604992738966
Core countries,8402,0.400200482941177,0.000532299023022237
Periphery countries,8402,0.400200482941177,0.000454554101785855
Core countries,8403,0.765481215882353,0.000821268307367375
Periphery countries,8403,0.765481215882353,0.000812455857456451
Core countries,8404,0.607187902352941,0.000164263518597961
Periphery countries,8404,0.607187902352941,0.000117719702316691
Core countries,8405,0.655655558235294,0.000104994512734806
Periphery countries,8405,0.655655558235294,7.28408516298853e-05
Core countries,8406,1.30542718411765,0.000340849701882989
Periphery countries,8406,1.30542718411765,0.000211222279698498
Core countries,8407,1.27904819235294,0.00347931024464787
Periphery countries,8407,1.27904819235294,0.00116770598180613
Core countries,8408,1.60451972352941,0.00407328968978461
Periphery countries,8408,1.60451972352941,0.00188730195264718
Core countries,8409,1.06885668647059,0.00427293695258885
Periphery countries,8409,1.06885668647059,0.00346153688943062
Core countries,8410,0.458435022352941,0.00020946356132369
Periphery countries,8410,0.458435022352941,0.000103522050308654
Core countries,8411,1.14168654,0.00370148361843473
Periphery countries,8411,1.14168654,0.00320216881916743
Core countries,8412,1.11782070529412,0.00115285477502909
Periphery countries,8412,1.11782070529412,0.000642431481548238
Core countries,8413,1.54994742352941,0.00345502882164044
Periphery countries,8413,1.54994742352941,0.00294949785328727
Core countries,8414,1.24845727,0.00321869394979732
Periphery countries,8414,1.24845727,0.00335356717410611
Core countries,8415,0.632288144705882,0.00113406880876539
Periphery countries,8415,0.632288144705882,0.00183494379898975
Core countries,8416,1.54442967647059,0.000534973408096996
Periphery countries,8416,1.54442967647059,0.00022270718619004
Core countries,8417,0.873035387058824,0.00102528784144001
Periphery countries,8417,0.873035387058824,0.000508718098711869
Core countries,8418,0.295986026852941,0.00200164857130251
Periphery countries,8418,0.295986026852941,0.00458155096842442
Core countries,8419,1.54422171176471,0.00255970864155168
Periphery countries,8419,1.54422171176471,0.00302602689108237
Core countries,8420,1.47379566764706,0.00029041427509746
Periphery countries,8420,1.47379566764706,0.000112747815232006
Core countries,8421,1.36364856470588,0.00366217143245118
Periphery countries,8421,1.36364856470588,0.00207928271219564
Core countries,8422,1.23752589058824,0.00191549744895752
Periphery countries,8422,1.23752589058824,0.0031503997825353
Core countries,8423,0.892350755294118,0.000199548044151805
Periphery countries,8423,0.892350755294118,0.000141274584406984
Core countries,8424,1.14482708294118,0.00119662654019589
Periphery countries,8424,1.14482708294118,0.00114056690172656
Core countries,8425,0.818605232352941,0.000499978451425144
Periphery countries,8425,0.818605232352941,0.000340345487755364
Core countries,8426,0.829149418352941,0.00206561022244008
Periphery countries,8426,0.829149418352941,0.00131452455756925
Core countries,8427,1.82054039411765,0.000983726324860571
Periphery countries,8427,1.82054039411765,0.000835552184903781
Core countries,8428,1.37652740235294,0.0031440575291845
Periphery countries,8428,1.37652740235294,0.00167299936755305
Core countries,8429,0.65083145882353,0.00334678335472915
Periphery countries,8429,0.65083145882353,0.00101044965567404
Core countries,8430,-0.226828726823529,0.00160702899398725
Periphery countries,8430,-0.226828726823529,0.000446008736527921
Core countries,8431,0.833793996470588,0.00494324156032984
Periphery countries,8431,0.833793996470588,0.00275362195822336
Core countries,8432,0.566056476470588,0.000481988188913401
Periphery countries,8432,0.566056476470588,0.000538236411335924
Core countries,8433,0.9649638,0.00168680177831083
Periphery countries,8433,0.9649638,0.000781183230626982
Core countries,8434,0.774811552941177,0.000203463842306729
Periphery countries,8434,0.774811552941177,0.000146027084065606
Core countries,8435,0.436696649941177,2.00228826568783e-05
Periphery countries,8435,0.436696649941177,7.19200487786275e-05
Core countries,8436,1.11605890823529,0.00106570452088372
Periphery countries,8436,1.11605890823529,0.000404078746880627
Core countries,8437,-0.092691428882353,8.99115938545077e-05
Periphery countries,8437,-0.092691428882353,0.000156365928861086
Core countries,8438,0.604045812352941,0.00129058205537247
Periphery countries,8438,0.604045812352941,0.0011220074560103
Core countries,8439,1.51212108823529,0.00249706498220659
Periphery countries,8439,1.51212108823529,0.000312181454007532
Core countries,8440,1.34534565647059,0.000139740761454234
Periphery countries,8440,1.34534565647059,0.000240244046100626
Core countries,8441,1.46655121176471,0.000467803134426501
Periphery countries,8441,1.46655121176471,0.000564120270501899
Core countries,8442,1.49468002705882,0.000290608112032359
Periphery countries,8442,1.49468002705882,0.000125655692001972
Core countries,8443,1.56255154058824,0.0040227325867716
Periphery countries,8443,1.56255154058824,0.00205931996668506
Core countries,8444,1.64891367411765,6.63769396985474e-05
Periphery countries,8444,1.64891367411765,5.6656858655714e-05
Core countries,8445,1.20047315588235,0.000238853622022757
Periphery countries,8445,1.20047315588235,0.000343669968096004
Core countries,8446,1.07934120176471,0.000264570513310604
Periphery countries,8446,1.07934120176471,0.00018381169556488
Core countries,8447,0.731360467647059,0.000148275139241648
Periphery countries,8447,0.731360467647059,0.000252173592110684
