"","year","ccode","Exports","ULC_index","GDP_pc_PPP","OECD_GERD","Wages","pop","TECH","eci_rank","eci_rank_normed","RULC","GERD_pc","ULCGR","rel_ULCGR","EXP","EXPGR","eciGR","eci_rank_change","eci_rank_normed_change","world_GDPg","CAP.ACCU","TOT","HC","TAXBURDEN","real_gdp","gdp_growth","REER","INFLATION","PART.GROWTH","PRIMARY"
"71",1993,"AUT",40.18,93.48699,21700.72547,3552.228192,41557,7.874675,2.458330274,5,0.981395349,111.9731,451.095212437339,0.0182115321151579,0.0190962631137776,1.43218167106872,-8.11983841631892,2.93994687506836,0,0.000352695000000014,1.563486513,7.588472109,106.1741261,3.009919643,41.789,206013.796875,0.0246569544749074,NA,3.625805538,0.0180347347579269,0.143805623980285
"72",1994,"AUT",45.16,93.51167,22607.73559,3836.930379,41976,7.929911,2.595606447,5,0.981481481,113.0473,483.855415149048,0.000263993952527398,0.00959337555180668,1.42100162364224,-0.780630533983209,6.33711599075198,0,8.6131999999961e-05,3.022676127,7.741127172,106.4965052,3.024992943,41.521,216761.34375,0.0521690636162642,NA,2.959065127,0.0401116062997859,0.156299104067584
"73",1995,"AUT",60.75,90.78219,23658.75995,3991.592393,42314,7.972833,2.608373046,5,0.981308411,115.4527,500.649191197157,-0.0291886563463148,0.021277819107577,1.59825100038674,12.4735520210157,0.554225919767612,0,-0.000173069999999997,3.030997648,7.537678532,106.874278,3.040141344,41.371,227580.296875,0.0499118197822115,117.553904257777,2.250099562,0.0436845694738153,0.15128568404362
"74",1996,"AUT",59.45,90.84911,24523.89462,4223.629033,42052,8.000453,2.574586273,5,0.981132075,110.3681,527.92373544348,0.000737148993651685,-0.0440405464748767,1.49398135350439,-6.52398445908192,-1.45867319495125,0,-0.000176335999999999,3.385655271,7.637623635,105.299938,3.055365562,42.736,232270.046875,0.0206070124013235,111.566264991783,1.843557287,0.0237321227842459,0.150514219713153
"75",1997,"AUT",59.31,89.75838,25412.35969,4519.226771,41756,8.015256,2.315609336,6,0.976415094,105.8536,563.828126138454,-0.0120059514066785,-0.0409040293345631,1.45744510928995,-2.44556226412935,-11.3462924383602,1,-0.00471698099999995,3.702822113,7.481720167,104.1618353,3.070666313,43.536,243827.46875,0.0497585548825408,108.498879801405,1.308321332,0.0369596774893739,0.147261439878683
"76",1998,"AUT",63.45,89.57908,26652.82895,4896.839441,43022,8.023166,2.358334184,8,0.966666667,106.9962,610.337545178549,-0.00199758507227958,0.0107941534345549,1.54635406511991,6.10032962910475,2.11142911727104,2,-0.009748427,2.532416348,7.523594401,103.7690933,3.086043358,43.562,252683.921875,0.0363226225921275,109.135626930846,0.921274845,0.0308651149354211,0.138455640509423
"77",1999,"AUT",65.53,89.86646,27606.48424,5406.08617,43955,8.032953,2.268679023,8,0.966981132,106.481,672.98864688988,0.00320811510901874,-0.00481512427544162,1.55446805785193,0.524717651347872,-4.33907263625428,0,0.000314464999999986,3.255703306,7.416223815,103.2446131,3.10149765,43.182,261446.703125,0.0346788239828526,106.595402388111,0.56240939,0.032284323556283,0.150050279740113
"78",2000,"AUT",67.71,89.7625,29375.3968,5711.291289,44125,8.050884,2.155697704,9,0.964757709,100.8601,709.399277023492,-0.00115682758617621,-0.0527878213014528,1.4738629314004,-5.18538325984733,-5.7160192062823,1,-0.002223423,4.388711945,7.629481227,102.1932605,3.11702919,42.367,277545.375,0.0615753485608234,100.584978853017,2.395185512,0.0415404973446648,0.143980657225397
"79",2001,"AUT",70.84,90.26366,29739.95111,6113.995524,44083,8.078877,2.279161573,7,0.973684211,99.51616,756.787796620743,0.00558317783038573,-0.0133247934515235,1.59398049601505,8.14984637007733,6.62504771403448,-2,0.008926502,1.914438493,7.359588454,102.4092772,3.133230925,43.972,272169.78125,-0.0193683420233538,99.8861872696189,2.663440722,0.0209921755619737,0.148749203381409
"80",2002,"AUT",78.44,90.44788,31178.05144,6445.733136,44698,8.114698,2.310056806,6,0.977973568,98.61535,794.328160579728,0.00204090992986542,-0.00905189669697859,1.70404678525187,6.90512145612745,1.55482446069359,-1,0.00428935699999999,2.158631993,7.003332941,103.1356589,3.149516821,42.779,279180.96875,0.0257603451338336,100.904956321056,1.802101999,0.00713103163138042,0.163876172909429
"81",2003,"AUT",97.27,91.51617,32119.01676,6835.773643,44756,8.155466,2.272183776,7,0.973684211,101.7787,838.18308395866,0.011811111548441,0.0320776633657944,1.83788379782711,7.85406913317001,-1.87680599320721,1,-0.00428935699999999,2.905080926,7.118103582,103.9637538,3.165887117,42.567,282048.125,0.0102698843077927,104.361750405059,1.355541125,0.00855975410244693,0.167785624996286
"82",2004,"AUT",117.13,90.75272,33765.56574,6993.483632,45596,8.196624,2.292149902,7,0.973684211,101.9067,853.215132474053,-0.00834224159511927,0.00125763052583694,1.86956313546472,1.72368556026541,1.00835036708803,0,0,4.448198821,7.039243356,103.4174173,3.182343006,42.104,291750,0.034397941840599,105.900352651066,2.061228151,0.0267731705593902,0.16920060170927
"83",2005,"AUT",124.72,91.1712,35024.55748,7826.221244,45767,8.234858,2.152278185,6,0.978070175,100.498,950.37719460372,0.00461121165294002,-0.0138234286852581,1.81498556393779,-2.91926870463059,-6.99343078465922,-1,0.00438596400000002,3.83004478,6.923776138,102.5900126,3.19888401,41.185,307212.28125,0.0529983933161954,106.45883547342,2.304765879,0.0518518998146942,0.194975424583056
"84",2006,"AUT",137.62,91.7835,37631.12782,8040.706341,46498,8.269372,2.010969639,8,0.969827586,100.4308,972.34788095154,0.0067159366115616,-0.000668670023284042,1.76903557867079,-2.53169976555065,-7.5965286122915,2,-0.00824258900000008,4.305647721,6.873927706,101.4670179,3.215510845,40.612,313844.71875,0.0215891027305732,104.645264944693,1.449618451,0.0266014146892828,0.19892323222998
"85",2007,"AUT",163.95,92.34004,39387.13901,8540.991889,46714,8.30129,2.104341627,7,0.974025974,100.5121,1028.87525782137,0.00606361709893388,0.000809512619634602,1.84088137739921,4.06129755640065,5.43219146432069,-1,0.00419838800000005,4.228059675,7.046690711,101.0298576,3.232224703,40.782,326439.0625,0.0401292199536176,104.09180424859,2.168599053,0.0606628053421437,0.177748446689999
"86",2008,"AUT",180,95.18003,41316.02264,9214.726684,47635,8.331465,2.020050407,7,0.974025974,101.1585,1106.01517068127,0.0307557804826595,0.00643106650841043,1.82123744990332,-1.06709360728279,-4.65122736208908,0,0,1.818551801,7.016134236,99.7822776,3.249024868,41.651,340311.5625,0.0424964460250525,100.636977022599,3.21592066,0.035614213471025,0.184827892668669
"87",2009,"AUT",136.6,100.2307,40928.1816,8958.798615,48144,8.361362,2.143289924,5,0.982608696,102.6946,1071.45206905286,0.0530643875611302,0.015185080838486,1.76598044234837,-3.03403642165879,7.1321441149397,-2,0.00858272199999999,-1.734050381,6.420841062,101.6698705,3.265912771,41.246,326315.90625,-0.041126008611594,99.4361575050258,0.506312509,-0.044424157353606,0.211379948626807
"88",2010,"AUT",151.45,100,42058.75458,9586.500297,48003,8.391986,2.118855,5,0.982683983,100,1142.33988200171,-0.00230169000116729,-0.0262389648530691,1.67420769461214,-5.19670238330575,-1.31996166467196,0,7.5287000000035e-05,4.311472256,6.181506356,100,3.282888174,41.134,335253.40625,0.0273891031016819,100,1.813535031,0.0358770796680104,0.215551276949104
"89",2011,"AUT",177.13,100.7728,44469.20964,9648.088639,47608,8.423559,2.073102236,8,0.96969697,99.20283,1145.36962808713,0.00772800000000004,-0.00797169999999994,1.67867093765993,0.266588372646574,-2.50459985907076,3,-0.012987013,3.180881833,6.494402141,98.27058869,3.293652296,41.318,349129.84375,0.0413908919083503,101.472663511808,3.266938912,0.0454251266063899,0.215421457191838
"90",2012,"AUT",167,103.501,46477.65508,10616.18666,47755,8.455477,1.957203269,10,0.961373391,98.47752,1255.53965317391,0.0270727815442262,-0.00731138416111725,1.61161754289122,-3.99443352859708,-6.50753414093956,2,-0.00832357900000003,2.508079253,6.45902326,97.77129154,3.304451942,41.969,366913.625,0.0509374422392099,98.0619373616576,2.485675087,0.0163587918276427,0.229542129613467
"91",2013,"AUT",174.78,NA,47936.67796,10775.97402,47872,8.486962,1.995074869,10,0.961538462,101.3762,1269.70923399916,NA,0.0294349410911241,1.66281359705454,3.17668757014612,2.27443709184892,0,0.000165071000000072,2.614862833,6.466037959,97.91701407,3.315286875,42.816,371458.78125,0.0123875373938485,98.7714587562051,2.000157493,0.0267068950487268,0.218968032884106
"92",2014,"AUT",178.52,NA,48801.30707,11264.93551,48009,8.516916,2.050682188,7,0.974358974,103.2515,1322.6542929389,NA,0.0184984246795599,1.67046416858101,0.460097965281421,3.26531538622035,-3,0.012820512,2.855754385,6.336757007,98.77527213,3.326157331,43.052,389266.28125,0.0479393701235862,101.231497049671,1.605805605,0.0317842125290551,0.219707540922329
"93",2015,"AUT",152.56,NA,49959.25877,11293.75701,48252,NA,2.01666081,10,0.961373391,101.8542,NA,NA,-0.0135329753078647,1.6111113457891,-3.55307368504218,-1.93459741139106,3,-0.0129855830000001,2.856945528,6.331888892,99.77735991,NA,43.665,NA,NA,97.1839630544264,0.896567005,NA,0.212634359127529
"94",2016,"AUT",151.82,NA,50503.32841,11608.54775,48295,NA,2.04202354,9,0.965367965,103.747,NA,NA,0.0185834261130125,1.62115640069536,0.623486075777001,1.47068236527492,-1,0.00399457400000003,2.505727885,6.470098511,100.3099778,NA,42.675,NA,NA,98.3819301953471,0.891590693,NA,0.216102939641247
"95",1970,"BEL",11.57,21.06186,3901.650108,NA,NA,9.66432,1.900472165,15,0.920903955,95.09619,NA,NA,NA,5.20116880197797,-7.6479214227104,-1.0046315671375,2,-0.00314667800000001,4.861890299,9.824575368,106.4265344,2.358510017,33.247,132337.3125,0.0588808922336873,NA,3.914127724,NA,0.176309603321368
"96",1971,"BEL",12.36,22.85036,4238.238262,NA,NA,9.6929,1.979653836,11,0.943820225,95.85921,NA,0.0849165268404594,0.00802366530141741,4.97204231867734,-4.40528835006272,4.92311084779552,-4,0.02291627,4.335166253,9.307784377,105.1046009,2.374488115,34.375,137538.53125,0.0393027382205604,NA,4.340567613,NA,0.175138898589222
"97",1972,"BEL",16.06,24.75924,4636.853981,NA,NA,9.715673,2.03700912,10,0.950276243,100.2797,NA,0.0835382899875538,0.0461144004837929,5.43228250575024,9.25656214437308,3.39873440539432,-1,0.00645601800000006,5.776450629,9.319013927,106.4556114,2.390574217,34.224,145957.984375,0.0612152321860715,NA,5.4475,NA,0.172447066232519
"98",1973,"BEL",22.53,26.74649,5173.07431,NA,NA,9.734412,2.038339019,11,0.945945946,100.6529,NA,0.080262964452867,0.00372159071078191,5.55240653572221,2.21129939109049,0.0762161891028228,1,-0.00433029699999998,6.566790491,9.618828806,107.2356753,2.406769276,35.331,156380.75,0.0714093557103494,NA,6.955277903,NA,0.182054624097087
"99",1974,"BEL",28.37,30.74267,5856.498557,NA,NA,9.751592,1.775757075,11,0.946524064,103.8048,NA,0.1494095113041,0.0313145473205441,5.24709624916771,-5.4987019518516,-15.0370468533393,0,0.000578117999999961,2.018369197,9.891990537,104.6757755,2.423074007,36.212,163668.375,0.0466018036107385,NA,12.67788795,NA,0.213026553432064
"100",1975,"BEL",28.75,36.75826,6296.575847,NA,NA,9.769006,1.74387157,12,0.93989071,107.5651,NA,0.195675587058639,0.0362247217855051,4.98508808433902,-4.99339353399995,-2.14912360427408,1,-0.00663335399999998,0.737561833,9.350936595,103.449221,2.439489365,38.734,161893.125,-0.0108466281283724,NA,12.76820376,NA,0.209827799750634
"101",1976,"BEL",32.75,40.09515,7006.213075,NA,NA,9.787576,1.722601057,13,0.936170213,111.6115,NA,0.0907793241573458,0.0376181493811655,5.10251776143587,2.35561890001029,-1.46514746831647,1,-0.00372049699999999,5.355175294,9.359546884,102.9373875,2.4655478,38.933,172675.625,0.0666025811781692,NA,9.15869981,NA,0.215392671332066
"102",1977,"BEL",37.55,43.31583,7479.010357,NA,NA,9.806885,1.647988797,14,0.92972973,117.5021,NA,0.0803259247066042,0.0527777155579845,5.14299019339287,0.793185518390156,-5.21583325133436,1,-0.006440483,3.95391211,9.050852718,103.507163,2.491884947,40.846,175397.3125,0.015761851158784,NA,7.110848368,NA,0.218297095626134
"103",1978,"BEL",45.05,45.2222,8224.903378,NA,NA,9.825779,1.9476403,12,0.941176471,117.9646,NA,0.0440109308767719,0.00393609986544926,5.14193099197608,-0.0205950502909835,22.1000963754813,-2,0.011446741,3.958113954,8.997629214,103.5582,2.518503189,41.42,182262.078125,0.0391383740557598,NA,4.470594648,NA,0.21334022855193
"104",1979,"BEL",56.6,47.16919,9105.90509,NA,NA,9.842453,1.933858037,13,0.935828877,115.4757,NA,0.043053854080518,-0.0210987024921036,5.26864504598429,2.46432817176945,-0.832496149654952,1,-0.00534759400000007,4.156645323,8.500140111,103.6847748,2.545405865,42.172,188182.640625,0.0324837868683771,NA,4.469084268,NA,0.230788339309514
"105",1980,"BEL",64.27,48.4429,10335.0311,NA,NA,9.855747,1.81497109,11,0.946808511,108.6363,NA,0.0270030076836172,-0.0592280453809762,5.02800725998248,-4.56735619692627,-7.24146595640199,-2,0.010979634,1.878198824,8.683286552,99.75671255,2.568467617,40.509,201121.5625,0.0687572553558964,NA,6.650975202,NA,0.246092837176758
"106",1981,"BEL",55.46,50.97595,11269.51892,NA,NA,9.865512,1.79796815,13,0.936170213,100.2301,NA,0.0522893963821323,-0.0773792921887068,4.37398951062739,-13.0074941331203,-1.11650960773532,2,-0.0106382979999999,1.933359096,7.202936755,96.21568106,2.587121487,40.772,191883.125,-0.045934594904512,NA,7.62827455,NA,0.257934583756133
"107",1982,"BEL",52.29,53.58859,12042.30561,NA,NA,9.872709,1.798200012,14,0.92972973,89.20461,NA,0.0512524043200766,-0.110001785890665,4.32502626115582,-1.11941853890148,0.0153972879679563,1,-0.006440483,0.384739009,6.818039495,95.72646268,2.605910778,41.984,185875.484375,-0.0313088533710299,NA,8.725850666,NA,0.253303343867495
"108",1983,"BEL",52.1,55.92801,12559.36438,3659.005356,NA,9.878636,1.865803481,15,0.92513369,87.33121,370.395807275417,0.043655188539202,-0.0210011567787809,4.35214808998338,0.62709050049345,4.48866063683326,1,-0.00459604000000002,2.439787391,6.398007791,95.47778903,2.624836922,42.682,180343.671875,-0.029760850488705,NA,7.663370002,NA,0.258452185405616
"109",1984,"BEL",51.9,58.41796,13324.40134,3779.08037,NA,9.885088,1.749275446,16,0.919786096,86.8838,382.301135811841,0.0445206257115174,-0.00512313982595689,4.05145899361446,-6.90898126975412,-7.40472699041018,1,-0.00534759399999996,4.515216142,6.48379009,95.66365393,2.643900156,43.395,180031.328125,-0.00173193629004345,NA,6.347517401,NA,0.260325557124581
"110",1985,"BEL",53.78,60.58284,13975.02799,3969.248807,NA,9.893499,1.759057284,17,0.914438503,88.21655,401.197676069912,0.0370584662661962,0.0153394533848658,4.05840848205863,0.171530514195605,0.671290154094515,1,-0.00534759300000009,3.73830685,6.692834044,96.44519003,2.663101912,43.481,171080.84375,-0.0497162603210118,NA,4.867676449,NA,0.247141686771937
"111",1986,"BEL",68.55,62.15797,14513.91764,4049.721777,NA,9.903895,1.829185248,14,0.930481283,92.61257,408.901929695337,0.0259996064892303,0.0498321460088839,4.44852559443464,9.61256399154074,4.78052294846883,-3,0.01604278,3.361494023,6.809730788,100.4893731,2.681828737,43.23,183804.890625,0.0743744687955457,NA,1.295501357,NA,0.217541452296486
"112",1987,"BEL",83.08,62.88558,15210.5677,4175.788183,NA,9.916261,1.783976913,16,0.919786096,93.67772,421.105110383843,0.0117058198650953,0.0115011385603486,4.59795560327413,3.35909068448298,-2.94118354664984,2,-0.0106951869999999,3.637811278,7.037974324,101.5053985,2.700686932,43.858,195093.171875,0.0614144771209077,NA,1.554482916,NA,0.211119182023624
"113",1988,"BEL",91.97,62.37997,16430.05537,4248.992562,NA,9.931873,1.853770853,14,0.932291667,90.63483,427.813823434915,-0.00804015801396755,-0.0324825369362107,4.41327485436241,-4.01658399616159,4.6782813861611,-2,0.0125055709999999,4.614831634,7.96224324,103.06225,2.719678164,42.547,211314.40625,0.0831460897329265,NA,1.162050898,NA,0.222592268126514
"114",1989,"BEL",100.39,64.77678,17597.04293,4550.844581,NA,9.952253,1.814722181,16,0.921875,90.18157,457.267774543111,0.0384227501231566,-0.0050009472076022,4.48905125808803,1.71701075111412,-2.50045077360774,2,-0.010416667,3.690045822,8.614850535,103.9111618,2.738802671,40.739,218196.234375,0.0325667721719754,NA,3.105450178,NA,0.21429172314632
"115",1990,"BEL",118.68,67.41507,18767.63128,NA,40901,9.978241,1.744751215,16,0.921052632,94.94592,NA,0.0407289463909752,0.0528306393423846,4.58891900565688,2.2246960844771,-4.59544213895601,0,-0.000822368000000018,2.92182862,9.017272642,103.5607434,2.758061647,41.172,228674.5625,0.0480224975239104,NA,3.452823015,NA,0.210077377405063
"116",1991,"BEL",118.37,71.18053,19672.79328,4706.935722,42501,10.011217,2.010666371,13,0.937172775,96.05892,470.16618678828,0.0558548704317893,0.0117224626397848,4.41598364478136,-3.76854245329535,18.3055760606517,-3,0.016120143,1.445159952,8.394327247,103.6278061,2.783883095,41.387,232644.671875,0.0173613948643719,NA,3.208551968,NA,0.214696597556566
"117",1992,"BEL",123.16,73.88094,20345.86332,NA,43722,10.050405,1.89948833,14,0.938388626,96.97407,NA,0.037937480937554,0.00952696532503173,4.33451351104041,-1.84489210772401,-6.46925264614509,1,0.00121585099999999,1.791136171,8.255971058,105.4162902,2.80994606,40.961,241603.578125,0.0385089681091584,NA,2.429913623,NA,0.21583545245278
"118",1993,"BEL",125.89,77.71158,20549.81761,4969.350759,44251,10.091889,1.942969442,13,0.944186047,99.27957,492.410366285242,0.0518488259624201,0.0237743965990085,4.48724117896568,3.52352501696575,2.70508759352923,-1,0.00579742100000002,1.563486513,7.866309079,107.0405373,2.836253166,42.405,244074.703125,0.0102280149125999,NA,2.753963029,NA,0.228041325894785
"119",1994,"BEL",143.72,78.61446,21600.14632,5099.714382,44860,10.130251,1.977742792,14,0.939814815,101.7585,503.414415101857,0.0116183456828441,0.02496918550312,4.52228417515198,0.780947463902077,2.10637292964564,1,-0.004371232,3.022676127,7.731156529,106.5523598,2.862806559,42.684,251010.578125,0.0284170170492756,NA,2.377798575,NA,0.238265389239013
"120",1995,"BEL",180.63,78.25945,22529.74019,5285.690954,44521,10.161914,1.977721215,12,0.948598131,104.8407,520.147184280442,-0.0045158358907508,0.0302893615766742,4.75213297448323,5.08258195259317,-0.00128005003325937,-2,0.00878331600000004,3.030997648,7.826830382,106.448589,2.889608622,42.609,264544.75,0.0539187311391322,106.575433320378,1.466813864,NA,0.228755001011432
"121",1996,"BEL",179.61,78.89499,22885.31691,5668.509692,45033,10.185077,2.009786845,12,0.948113208,101.3611,556.550499520033,0.00812093619364826,-0.033189400681224,4.51360792099113,-5.01932615886115,1.90230968897281,0,-0.000484923000000026,3.385655271,7.742819697,105.6109917,2.906220198,43.02,264529.9375,-5.59924171619357e-05,101.337096613662,2.058919327,NA,0.225152759336704
"122",1997,"BEL",172.17,79.24426,23917.06932,6100.226166,45580,10.201758,1.736940265,22,0.900943396,95.72842,597.958328946835,0.00442702381989008,-0.0555704308654898,4.23079285898586,-6.26583139155713,-15.8845870737083,10,-0.047169812,3.702822113,8.079695784,105.2100434,2.922927141,43.451,275853.4375,0.0428061190616658,94.2475368410656,1.627459314,0.0510916454829598,0.236674463142069
"123",1998,"BEL",180.31,80.16513,24543.94606,6320.76572,45613,10.216867,1.866609931,15,0.933333333,98.37018,618.659880763839,0.0116206523980413,0.0275964024058895,4.39437512185611,3.86646825601067,8.97470590872967,-7,0.032389937,2.532416348,8.105487075,105.7730217,2.939730644,44.084,276300,0.001618839714477,93.6896219008084,0.954442586,0.0381450354966836,0.250885575307915
"124",1999,"BEL",178.43,81.47223,25643.32017,6786.683153,47917,10.237402,1.760137916,18,0.919811321,98.2563,662.930219307594,0.0163050942473366,-0.00115766790301704,4.2326222426754,-3.68090740310735,-6.76225590036865,3,-0.013522012,3.255703306,8.235207073,104.8240446,2.95663023,43.893,286115.5625,0.0355250180962722,93.5881284491805,1.118421053,0.042932783897882,0.261628880238845
"125",2000,"BEL",188.42,81.94762,27984.68617,7151.135214,47763,10.26838,1.548460842,26,0.889867841,92.51965,696.422922992721,0.0058349943287425,-0.0583845514231657,4.10139201793624,-3.10044736371772,-14.4191013609537,8,-0.0299434799999999,4.388711945,8.409306809,103.0086981,2.97362709,43.537,306447.15625,0.0710607754864785,89.2788190488212,2.54463963,0.0617629616539745,0.268896856942339
"126",2001,"BEL",190.66,84.97168,28981.38146,7581.631475,47979,10.311331,1.727866412,25,0.894736842,94.92965,735.271855301707,0.0369023529908496,0.0260485205034822,4.29006664836574,4.60025839042905,14.2798436078694,-1,0.00486900099999998,1.914438493,8.374452082,103.0709556,2.992419004,43.454,308141.4375,0.00552878764069132,89.5449087461092,2.474444836,0.019247575829506,0.271264314663129
