year,ccode,Exports,ULC_index,GDP_pc_PPP,OECD_GERD,Wages,pop,TECH,eci_rank,eci_rank_normed,RULC,GERD_pc,ULCGR,rel_ULCGR,EXP,EXPGR,eciGR,eci_rank_change,eci_rank_normed_change,world_GDPg,CAP.ACCU,TOT,HC,TAXBURDEN,real_gdp,gdp_growth,REER,INFLATION,PART.GROWTH,PRIMARY
2003,IRL,92.92,92.21203,36231.19347,1896.105072,41770,4.040986,1.938020945,13,0.947368421,100.8835,469.2184214,0.060520079,0.122409483,1.755692017,-8.068123479,-10.31481605,2,-0.008578716,2.905080926,10.09390493,108.2492052,2.907907963,27.864,182173.4375,0.088718548,125.880513,3.479883193,0.00961702,0.533530643
2004,IRL,104.16,96.08553,38710.92169,2120.19546,42970,4.119773,1.857917548,17,0.929824561,103.9124,514.6389036,0.04200645,0.03002374,1.662543295,-5.305527433,-4.866799201,4,-0.01754386,4.448198821,10.45840727,102.433748,2.925300598,28.941,192311.9844,0.055653267,130.7569212,2.194873403,0.029039655,0.530022521
2005,IRL,109.37,101.4727,40437.41144,2274.493621,44992,4.2037,1.779100419,19,0.921052632,106.5795,541.0694438,0.056066403,0.025666812,1.591604964,-4.266856175,-5.033626604,2,-0.008771929,3.83004478,11.44240786,104.1822117,2.942797184,29.399,208528.9844,0.084326518,139.7675583,2.431540999,0.055295996,0.552649592
2006,IRL,109.01,105.4615,44250.12047,2411.267462,45578,4.293942,1.577930332,30,0.875,108.9027,561.5510088,0.039309095,0.021797813,1.401268482,-11.95877664,-13.52863362,11,-0.046052632,4.305647721,11.50729855,103.1933932,2.960398436,30.831,212483.7188,0.018964915,140.4427247,3.938894713,0.017461428,0.543753117
2007,IRL,121.16,109.5246,46738.38758,2610.747931,46666,4.388612,1.596111298,25,0.896103896,113.1336,594.8914898,0.038526856,0.038850276,1.360422005,-2.914964355,1.413953623,-5,0.021103896,4.228059675,10.85867333,103.6848669,2.978105068,30.386,236210.5625,0.111664291,137.8892231,4.87992471,0.039419865,0.552747576
2008,IRL,125.65,115.2897,44216.75145,2822.192421,47883,4.480145,1.916096211,9,0.965367965,121.7876,629.9332769,0.05263749,0.076493632,1.27132492,-6.549224034,24.53861227,-16,0.069264069,1.818551801,9.205496394,104.7710071,2.995917559,28.448,225534.1563,-0.045198683,137.0521128,4.053506283,0.031131745,0.552888662
2009,IRL,115.21,107.9428,41578.78206,3119.239352,51749,4.558603,1.845513463,17,0.930434783,114.2151,684.2533452,-0.063725554,-0.062177923,1.489448073,17.15715232,-4.346253335,8,-0.034933182,-1.734050381,7.459829178,103.2696819,3.013836384,27.314,218560.5156,-0.030920552,116.9004033,-4.47993767,-0.038362725,0.60772198
2010,IRL,117.27,100,43302.31557,3145.244829,51287,4.617334,1.662649155,21,0.913419913,100,681.1820044,-0.073583416,-0.124459025,1.296364056,-12.96346076,-11.77181519,4,-0.01701487,4.311472256,6.263563079,100.0000014,3.031862736,27.024,220290.2031,0.007913998,100,-0.946166395,0.030236231,0.616008882
2011,IRL,127.04,97.1338,45176.26932,3152.80513,51156,4.652714,1.72973764,21,0.913419913,97.11021,677.6271075,-0.028662,-0.0288979,1.2039652,-7.127539191,4.895027422,0,0,3.180881833,6.20276839,101.987154,3.048562765,27.257,227895.7969,0.034525338,95.13544033,2.578870455,0.027078657,0.627657141
2012,IRL,118.23,97.66525,46468.78723,3195.717673,50528,4.667868,1.491217018,31,0.871244635,91.10241,684.6204034,0.005471319,-0.061865791,1.140967318,-5.23253349,-16.59121445,10,-0.042175278,2.508079253,7.098952357,101.171362,3.065354586,27.488,227082.6406,-0.003568106,90.86787485,1.692784715,0.026351087,0.627164859
2013,IRL,116.51,NA,48296.79238,3267.220627,50185,4.671263,1.499062658,31,0.871794872,92.35382,699.4298174,NA,0.0137363,1.108447261,-2.850218136,0.6542878,0,0.000550237,2.614862833,6.729526853,100.7369783,3.082239151,28.166,230467.7188,0.014906812,91.89080585,0.502678204,0.03088008,0.596391976
2014,IRL,121.43,NA,51468.35572,3418.537904,49971,4.675164,1.68405819,24,0.901709402,87.9846,731.2124032,NA,-0.047309575,1.13625624,2.508822983,15.32743224,-7,0.02991453,2.855754385,7.78480322,99.02754221,3.099216461,28.514,242766.4219,0.053364103,94.51001329,0.196785831,0.020463984,0.594783971
2015,IRL,123.26,NA,69458.8859,3363.3269,50866,NA,1.813022852,18,0.927038627,68.37106,NA,NA,-0.222920147,1.301688414,14.55940731,9.265017993,-6,0.025329225,2.856945528,10.04441143,98.66358573,NA,23.122,NA,NA,86.14899379,-0.294599018,NA,0.614572244
2016,IRL,130.79,NA,72485.03722,3479.472063,51681,NA,1.794072748,18,0.926406926,69.30414,NA,NA,0.013647295,1.396594952,7.291033469,-1.245965448,0,-0.000631701,2.505727885,15.44930565,96.2630731,NA,23.031,NA,NA,87.58119243,0,NA,0.600706671
1970,ISL,0.15,NA,3804.320585,NA,NA,0.204392,0.796004832,54,0.700564972,120.0519,NA,NA,NA,0.067430883,8.410470177,1755.082049,-17,0.143602947,4.861890299,8.844542459,112.8456659,2.202560186,26.742,3177.074463,0.068824993,NA,13.0859375,0.029978865,0.09425609
1971,ISL,0.15,NA,4476.02369,NA,NA,0.20705,0.320880844,77,0.573033708,124.3708,NA,NA,0.035975274,0.060340319,-10.51530633,-94.28947622,23,-0.127531264,4.335166253,11.92478354,125.7352556,2.222362041,NA,3824.119629,0.203660686,NA,6.735751295,0.033238759,0.086845358
1972,ISL,0.19,NA,4882.856259,NA,NA,0.209868,0.582803399,66,0.640883978,126.4647,NA,NA,0.016835945,0.064267352,6.508140531,910.2343476,-11,0.06785027,5.776450629,11.45833865,123.0465319,2.242342234,NA,3763.851074,-0.015760112,NA,9.708737864,0.051756759,0.057013408
1973,ISL,0.27,0.1916898,5419.009136,NA,NA,0.212731,0.421123237,75,0.6,131.6579,NA,NA,0.041064424,0.066540158,3.536486187,-55.61794347,9,-0.040883978,6.566790491,13.23291934,135.463,2.262501955,NA,4214.372559,0.119696947,NA,20.95132743,0.063022997,0.073394329
1974,ISL,0.33,0.2789351,6156.986344,NA,NA,0.215465,0.543128849,76,0.598930481,155.0685,NA,0.455137936,0.177813865,0.061034253,-8.274559608,94.56503252,1,-0.001069519,2.018369197,13.34629292,126.4907296,2.282843113,NA,4535.095215,0.076102113,NA,42.72788245,0.008432875,0.105804451
1975,ISL,0.3,0.3655477,6686.616685,NA,NA,0.217958,0.581985951,74,0.601092896,109.9839,NA,0.310511657,-0.290739899,0.05201831,-14.77193912,15.47948062,-2,0.002162415,0.737561833,11.59543434,112.5088437,2.303366899,29.273,4558.227051,0.005100629,NA,49.4275657,-0.012310054,0.090187034
1976,ISL,0.39,0.4704235,7402.625981,NA,NA,0.220162,0.483487711,82,0.569148936,118.3883,NA,0.286900451,0.076414821,0.060762807,16.81042004,-33.97892431,8,-0.03194396,5.355175294,10.82638113,121.2683659,2.32758832,NA,4558.899414,0.000147505,NA,32.78176745,0.053023208,0.064491801
1977,ISL,0.51,0.6523276,8490.218132,NA,NA,0.222142,0.472666145,82,0.562162162,133.5728,NA,0.386681575,0.128260141,0.069851531,14.9577098,-5.654427917,0,-0.006986774,3.95391211,11.50635099,129.7427154,2.352064371,NA,5138.316895,0.127095912,NA,30.64516129,0.041518943,0.103712142
1978,ISL,0.64,0.988225,9557.038345,NA,NA,0.224019,0.313087324,87,0.540106952,128.4648,NA,0.514921337,-0.038241319,0.07304852,4.576834443,-88.37965244,5,-0.02205521,3.958113954,10.48526258,130.0729993,2.376797915,NA,5370.450195,0.045176914,NA,44.03292181,0.051273116,0.095750687
1979,ISL,0.77,1.454106,10745.03597,NA,NA,0.225972,0.323930722,84,0.556149733,125.7104,NA,0.471432113,-0.021440893,0.071675913,-1.879034679,51.68009674,-3,0.016042781,4.156645323,9.992472165,118.8774111,2.401791334,NA,5631.285645,0.048568638,NA,45.42857143,0.04536534,0.093445812
1980,ISL,0.91,2.124499,12256.44376,NA,NA,0.228127,0.447842971,85,0.553191489,123.9377,NA,0.461034478,-0.014101459,0.071191639,-0.675644921,389.3530328,1,-0.002958244,1.878198824,10.9355353,115.5854735,2.427047729,28.927,5986.566895,0.063090611,NA,58.54616896,0.018918578,0.08084
1981,ISL,0.89,3.168796,13812.3369,36.753353,NA,0.230525,0.362227358,91,0.521276596,132.7231,159.4332632,0.491549772,0.070885614,0.070192042,-1.404092181,-54.97433805,6,-0.031914893,1.933359096,10.66721645,115.1001942,2.45095706,30.035,6268.043945,0.047018108,NA,50.80545229,-0.003034989,0.087951777
1982,ISL,0.69,4.912411,14780.73112,NA,NA,0.233121,0.47713317,81,0.567567568,126.687,NA,0.550245267,-0.045478896,0.057071488,-18.69236683,163.8660284,-10,0.046290972,0.384739009,10.34061939,114.2715357,2.475102186,30.311,6508.527832,0.038366656,NA,51.02711586,-0.012206031,0.062703336
1983,ISL,0.74,7.777734,14840.75791,38.89904388,NA,0.23586,0.263159568,93,0.50802139,107.1694,164.9242936,0.583282425,-0.154061585,0.061815539,8.312470892,-115.6441449,12,-0.059546178,2.439787391,8.894565948,112.7323231,2.499485016,27.701,5864.661133,-0.098926626,NA,84.22198041,0.017087175,0.046689558
1984,ISL,0.73,9.662217,15837.71638,42.95697587,NA,0.238647,0.347612285,91,0.518716578,110.5198,180.0021616,0.242292035,0.031262655,0.056985839,-7.813083493,-291.7596629,-2,0.010695188,4.515216142,9.530793272,113.4790946,2.524107933,28.912,6451.640137,0.100087454,NA,29.17897224,0.03176524,0.068746155
1985,ISL,0.81,13.5729,16749.43184,44.98453776,NA,0.241411,0.455683947,77,0.593582888,118.8861,186.3400498,0.40473972,0.075699558,0.061125156,7.263762851,194.7001092,-14,0.07486631,3.73830685,9.456546106,112.4149537,2.54897356,27.528,6387.088379,-0.01000548,NA,31.6872428,0.018884593,0.091386409
1986,ISL,1.05,16.95077,18024.0009,46.81184179,NA,0.244145,0.293039171,89,0.529411765,116.015,191.737868,0.248868702,-0.024150006,0.068139342,11.47512181,-99.4292553,12,-0.064171123,3.361494023,9.182605605,118.4855379,2.570004225,27.732,6960.627441,0.089796638,NA,21.90972222,0.050048953,0.060713318
1987,ISL,1.35,22.9439,19838.89874,53.58431594,NA,0.246867,0.360953995,79,0.582887701,141.2913,217.0574274,0.35356093,0.217870965,0.074714011,9.648859959,7274.392978,-10,0.053475936,3.637811278,10.59941458,123.5583931,2.587562561,28.058,7809.82666,0.122000384,NA,17.7489794,0.049429084,0.045519595
1988,ISL,1.4,28.48563,20192.94584,NA,NA,0.249563,0.360189029,90,0.536458333,151.6989,NA,0.241533915,0.073660586,0.067180437,-10.08321488,-1.111086919,11,-0.046429368,4.614831634,10.32183423,122.5585033,2.605240822,30.573,8043.368164,0.029903545,NA,25.75085668,0.051384634,0.050007643
1989,ISL,1.41,32.77611,20794.18895,70.01081073,NA,0.252219,0.342490241,84,0.567708333,132.5536,277.5794477,0.150619102,-0.126205925,0.063049729,-6.148677265,-25.99571852,-6,0.03125,3.690045822,9.376643703,117.7584062,2.623039722,30.682,7689.916016,-0.043943301,NA,20.75819508,0.039931431,0.04383237
1990,ISL,1.58,37.02008,21640.71367,69.73052718,34834,0.25483,0.27409105,88,0.542105263,126.5149,273.6354714,0.129483639,-0.045556665,0.061092788,-3.103805937,-135.753932,4,-0.02560307,2.92182862,9.506147398,115.440879,2.640960455,30.237,7683.538086,-0.000829389,NA,15.51071879,0.042898997,0.034198249
1991,ISL,1.55,42.17019,22036.27061,82.26140591,37660,0.257387,0.363297187,79,0.591623037,139.8987,319.6020231,0.139116663,0.10578833,0.057825248,-5.34848602,-495.1905814,-9,0.049517774,1.445159952,9.530644388,119.4132588,2.65797019,30.589,7823.562012,0.018223886,NA,6.808779591,0.015068838,0.036779895
1992,ISL,1.53,43.46053,21516.43469,91.40132544,36360,0.259895,0.236106098,107,0.497630332,141.1228,351.6855863,0.030598392,0.008749903,0.053847074,-6.879648894,-178.66017,28,-0.093992705,1.791136171,8.410273693,118.75591,2.675089598,31.41,7503.133789,-0.04095682,NA,3.959330787,0.023443059,0.042221724
1993,ISL,1.4,43.12324,22090.95357,92.93816619,34444,0.262383,0.348267429,102,0.530232558,126.9291,354.2080325,-0.007760835,-0.100576944,0.0499018,-7.326812039,-200.2900296,-5,0.032602226,1.563486513,7.515922889,114.4407047,2.692319155,30.352,7622.693848,0.015934683,NA,4.082794308,0.021712954,0.056109712
1994,ISL,1.63,43.96345,23179.92957,99.63802929,35135,0.264893,0.359533646,99,0.546296296,120.1438,376.1444405,0.019483926,-0.053457403,0.051289474,2.780808746,20.06025867,-3,0.016063738,3.022676127,7.415518227,114.7633658,2.709659815,29.903,7865.760254,0.031887206,NA,1.551158397,0.038979985,0.052661774
1995,ISL,1.81,45.97592,23567.47067,111.3031419,35975,0.267454,0.473512605,90,0.58411215,124.7605,416.1580754,0.04577598,0.038426452,0.047618672,-7.157028425,169.0377986,-9,0.037815854,3.030997648,7.199163193,115.9575851,2.727112055,30.476,7891.046875,0.003214771,NA,1.654753745,0.045870563,0.058827226
1996,ISL,1.9,47.93959,24423.28475,NA,37250,0.270089,0.447788582,92,0.570754717,125.1998,NA,0.042710836,0.003521147,0.047747091,0.269682902,-14.18027753,2,-0.013357433,3.385655271,8.717939686,112.263979,2.746340275,31.564,8121.557129,0.029211619,NA,2.297245232,0.037076384,0.065708653
1997,ISL,1.86,49.9032,26806.77977,146.3969486,38956,0.272798,0.563663751,85,0.603773585,126.3909,536.6496404,0.040960092,0.009513593,0.045706422,-4.273912613,74.43018804,-7,0.033018868,3.702822113,9.145767212,114.5712001,2.765704155,31.478,8816.363281,0.085550855,NA,1.746998729,0.0507466,0.075099163
1998,ISL,1.93,54.12522,28554.24924,170.5794819,43034,0.275568,0.255298425,106,0.5,138.4659,619.0104871,0.084604194,0.095536941,0.047036459,2.909956719,-113.5540491,21,-0.103773585,2.532416348,11.28779873,120.4486885,2.785204649,33.766,9208.710938,0.044502211,NA,1.716725091,0.028061059,0.068063558
1999,ISL,2,57.5076,29363.5883,203.5440184,45066,0.278376,0.43558988,92,0.570754717,148.6044,731.1837888,0.062491755,0.073220194,0.047442944,0.864190431,-489.8275147,-14,0.070754717,3.255703306,10.31051228,119.6240381,2.804842472,36.123,9795.511719,0.063722359,NA,3.224749922,0.043469257,0.056548816
2000,ISL,1.91,60.09336,29453.94976,245.977689,46466,0.281214,0.318169553,108,0.528634361,154.6728,874.6993002,0.044963796,0.040835938,0.041575516,-12.36733492,-81.83495153,16,-0.042120356,4.388711945,10.81377669,116.4859533,2.824618816,36.194,9832.509766,0.003777041,NA,5.11872936,0.063130195,0.053075621
2001,ISL,2.02,64.00379,31519.54523,282.5687809,46254,0.284037,0.481955022,95,0.587719298,135.8586,994.8308879,0.06507258,-0.121638711,0.045452295,9.324668802,628.3973598,-13,0.059084937,1.914438493,9.989191411,116.5972922,2.847474337,34.433,10270.60547,0.044555837,NA,6.395392326,0.016607413,0.070898677
2002,ISL,2.24,68.93046,32211.09892,282.1527319,47480,0.286865,0.572907985,82,0.643171806,146.8916,983.5732205,0.07697466,0.081209434,0.048662223,7.062191199,47.90793723,-13,0.055452508,2.158631993,8.435917683,117.2807151,2.87051487,34.203,10332.37793,0.006014491,NA,5.174353206,0.007158374,0.090117986
2003,ISL,2.4,69.93848,32362.88712,276.6832021,46347,0.289824,0.578358204,85,0.631578947,156.7707,954.6593867,0.014623724,0.067254356,0.045347189,-6.812335515,1.940944393,3,-0.011592859,2.905080926,8.915370005,112.4220359,2.893741846,35.656,10110.63574,-0.021460906,NA,2.064839572,0.008767506,0.101043857
2004,ISL,2.89,71.4579,35269.12748,NA,49248,0.293084,0.469795123,93,0.596491228,158.9881,NA,0.021725093,0.014144225,0.046128553,1.723070395,-37.92561632,8,-0.035087719,4.448198821,10.66616352,110.7493503,2.917156458,36.65,10737.75781,0.062025978,NA,3.150849112,0.029915159,0.100898682
2005,ISL,3.1,74.77578,37069.3273,315.6677281,53194,0.296745,0.516951189,87,0.622807018,183.2707,1063.767639,0.046431255,0.152732186,0.045112694,-2.202234665,26.53845512,-6,0.02631579,3.83004478,12.99872576,111.7993587,2.940760851,39.698,11162.75684,0.039579867,NA,4,0.063625943,0.086642723
2006,ISL,3.48,82.64919,38652.10626,358.1151231,55615,0.300887,0.195047267,118,0.495689655,178.9328,1190.198058,0.105293586,-0.023669359,0.044733642,-0.840234469,-143.1666329,31,-0.127117363,4.305647721,14.55248558,115.251018,2.96282053,40.533,10388.28418,-0.069380053,NA,6.675824176,0.02937327,0.093457979
2007,ISL,4.23,90.19892,40801.83427,345.0025692,57356,0.305415,0.570400149,93,0.601731602,183.176,1129.618942,0.091346691,0.023713931,0.04749575,6.174565602,-386.7293416,-25,0.106041947,4.228059675,12.0796291,111.1289455,2.985045433,38.984,11137.4834,0.072119631,NA,5.06366784,0.054271508,0.080869205
2008,ISL,5.36,93.56879,42455.52669,343.3552663,50753,0.310033,0.613085241,93,0.601731602,130.7011,1107.47974,0.037360425,-0.286472573,0.054232404,14.18369847,15.33809606,0,0,1.818551801,9.435534782,103.7423973,3.007437229,35.038,12699.44336,0.140243528,NA,12.67818916,0.033073498,0.106962496
2009,ISL,4.07,91.35571,41105.4883,335.4849997,43166,0.314336,0.45267582,99,0.573913043,89.99616,1067.281507,-0.023651904,-0.311435328,0.052617426,-2.977883846,-49.97494499,6,-0.027818559,-1.734050381,4.973680925,95.68319318,3.029996872,31.85,12464.22754,-0.018521743,NA,12.00581173,-0.059499231,0.0965796
2010,ISL,4.56,100,38540.2955,NA,45052,0.318042,0.341908548,108,0.536796537,100,NA,0.094622328,0.111158521,0.05040863,-4.197840414,-68.98367683,9,-0.037116506,4.311472256,4.590254232,100,3.052725792,33.344,11644.13867,-0.065795402,NA,5.393595958,0.019869175,0.090282276
2011,ISL,5.31,105.7102,39623.67472,310.3358229,47363,0.32103,0.309746212,110,0.528138528,105.2195,966.6879198,0.057102,0.052195,0.050323168,-0.169540168,-64.57912408,2,-0.008658009,3.180881833,5.135398425,97.32449119,3.076369286,34.435,11794.95313,0.012951963,NA,3.990412645,0.03260364,0.09620968
2012,ISL,5,NA,40698.06825,NA,47252,0.323407,0.532371775,93,0.605150215,105.6921,NA,NA,0.004491563,0.048252022,-4.115689586,1262.002745,-17,0.077011687,2.508079253,5.409806029,94.33319562,3.100452423,35.223,12252.6875,0.038807647,NA,5.1952906,0.023828047,0.08019317
2013,ISL,4.98,NA,42816.5244,231.9089036,48517,0.325392,0.550359339,92,0.611111111,109.8513,712.7062239,NA,0.039352042,0.047378486,-1.810362759,7.486513949,-1,0.005960896,2.614862833,5.527682045,92.52248396,3.124985218,35.751,12616.86328,0.029722115,NA,3.884644993,0.042826889,0.103102536
2014,ISL,5.05,NA,44544.10545,269.9991542,48415,0.327318,0.558886499,94,0.602564103,120.1331,824.8833068,NA,0.093597436,0.047254336,-0.26203806,3.301852891,2,-0.008547008,2.855754385,6.379005602,95.53720033,3.149977922,38.598,12987.29199,0.02935981,NA,2.034999715,0.009183231,0.085710082
2015,ISL,4.76,NA,47501.77941,305.7710495,51405,NA,0.505566344,95,0.596566524,131.9251,NA,NA,0.098157793,0.050268026,6.377594221,-19.98649319,1,-0.005997579,2.856945528,7.42112681,101.9506404,NA,36.674,NA,NA,NA,1.631284916,NA,0.096899382
2016,ISL,4.45,NA,50751.58353,314.4906372,55984,NA,0.55516857,89,0.619047619,150.9537,NA,NA,0.144237905,0.047517758,-5.47120746,23.23716054,-6,0.022481095,2.505727885,8.782461837,104.3809633,NA,36.371,NA,NA,NA,1.694700967,NA,0.094424937
1970,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,ISR,20.3,78.11278,21436.64355,3848.138891,30388,5.630066,1.771968604,21,0.905660377,119.7143,683.4980071,0.081467714,NA,0.498838909,5.981295906,-3.379584348,5,-0.023584906,3.702822113,NA,104.3713328,3.261418819,35.41,154767.7969,0.058751719,100.9495594,9.001150887,0.047550864,0.177579476
1998,ISR,20.63,82.56373,22025.57061,4167.124218,31619,5.764197,1.68008709,19,0.914285714,119.1142,722.932304,0.056981073,-0.005012768,0.502778319,0.789715848,-6.208784936,-2,0.008625337,2.532416348,NA,107.428704,3.27905488,34.36,161275.1875,0.042046154,98.49232007,5.434843012,0.033549571,0.171807558
1999,ISR,22.77,88.19827,22556.21774,4920.17187,32111,5.891263,1.654916168,21,0.905660377,116.8697,835.1641864,0.068244737,-0.018843261,0.540137917,7.430630128,-1.81349113,2,-0.008625337,3.255703306,NA,109.7724867,3.29678607,34.192,169812.5,0.052936305,98.66243907,5.194455279,0.041388425,0.154617886
2000,ISR,28.37,89.53848,24876.87686,6327.90012,33301,6.013711,1.213664175,44,0.810572687,125.5339,1052.245464,0.015195423,0.074135554,0.617537902,14.32967086,-32.37808608,23,-0.09508769,4.388711945,NA,107.070269,3.314613342,34.895,187272.3281,0.102818274,106.9703533,1.124841572,0.051574194,0.144103149
2001,ISR,25.7,93.4073,24864.26353,6741.496098,33897,6.12998,1.241766692,42,0.820175439,128.5077,1099.758253,0.043208462,0.023689219,0.578279203,-6.357293867,3.049455175,-2,0.009602752,1.914438493,NA,106.770945,3.325874805,34.761,190663.5,0.018108238,110.0815329,1.115838947,0.011457486,0.153496233
2002,ISR,25.66,94.00285,25133.57057,6643.142466,32570,6.240215,1.22172153,45,0.806167401,111.1298,1064.569485,0.00637584,-0.135228473,0.557443148,-3.603113381,-2.110769962,3,-0.014008038,2.158631993,NA,106.4695671,3.337174177,34.002,192118.6563,0.007632065,95.54465553,5.68743818,0.014137896,0.158726566
2003,ISR,27.89,91.94553,23713.33919,6333.244296,31394,6.350762,1.338962079,43,0.815789474,100.8158,997.2416375,-0.021885719,-0.092810389,0.52697213,-5.46621077,12.61171842,-2,0.009622073,2.905080926,NA,104.1052596,3.348512173,33.336,184708.25,-0.038572028,86.25174463,0.669536734,0.017054799,0.178892283
2004,ISR,33.82,90.01779,25126.25052,6613.199163,30940,6.470045,1.232690037,48,0.793859649,92.69881,1022.125683,-0.020966109,-0.080513074,0.539815805,2.437258804,-10.15153841,5,-0.021929825,4.448198821,NA,101.4391004,3.359888792,33.351,184167.375,-0.002928267,80.81336207,-0.413701804,0.036143533,0.188259459
2005,ISR,36.64,90.49741,24709.14894,7196.681907,30990,6.603677,1.222391725,48,0.793859649,90.95535,1089.799199,0.005328058,-0.018807793,0.533202943,-1.225021917,-1.09488432,0,0,3.83004478,NA,99.81737634,3.371303797,33.712,186345.5469,0.011827132,82.69861287,1.326600199,0.049583884,0.197886852
2006,ISR,39.7,94.33233,25550.38775,7782.568784,32032,6.754836,1.090167642,57,0.75862069,91.69805,1152.147703,0.042376019,0.008165545,0.510323445,-4.29095499,-14.21326979,9,-0.035238959,4.305647721,NA,98.95256485,3.404242754,34.284,191213.9688,0.026125775,84.40044305,2.114186498,0.024730212,0.213529337
2007,ISR,45.82,94.88531,27349.88395,8833.797948,32610,6.920762,1.141983152,52,0.779220779,92.52826,1276.419843,0.005862041,0.009053737,0.514481151,0.814719817,6.492666537,-5,0.020600089,4.228059675,NA,97.03623476,3.437503338,34.222,197957.8594,0.035268818,88.21264885,0.51010202,0.036928344,0.208785744
2008,ISR,51.32,97.06859,27241.81712,8928.42834,31814,7.093808,1.222633958,44,0.813852814,101.8772,1258.622779,0.023009673,0.101038753,0.519255033,0.927902197,9.489696679,-8,0.034632035,1.818551801,NA,94.59526509,3.471088886,31.965,201805.5781,0.01943706,97.29078763,4.597472385,0.023860241,0.294607189
2009,ISR,42.06,97.84691,27511.41896,8613.297358,31087,7.262964,1.277042628,44,0.813043478,94.62206,1185.920426,0.008018248,-0.07121456,0.543756496,4.718579866,5.847072468,0,-0.000809336,-1.734050381,NA,102.0193203,3.505002737,29.848,209740.9375,0.039321804,91.00365117,3.325,-0.034672756,0.282117598
2010,ISR,50.84,100,28838.90524,8663.319664,30773,7.420368,1.380671621,36,0.848484848,100,1167.505394,0.022004681,0.056836006,0.562012012,3.357296067,10.52138212,-8,0.03544137,4.311472256,NA,100,3.53924799,30.726,216012.9063,0.029903408,100,2.69295911,0.033534729,0.310943408
2011,ISR,58.15,102.0057,30569.05603,9279.394756,30974,7.563334,1.482837916,32,0.865800866,100.4471,1226.892103,0.020057,0.004471,0.551090809,-1.943232967,9.385401427,-4,0.017316018,3.180881833,NA,96.65425647,3.575046062,30.93,222138.9063,0.028359417,102.0557242,3.459195493,0.029001751,0.328113825
2012,ISR,54.01,NA,31721.32376,9833.627502,31469,7.694507,1.353896857,38,0.841201717,97.57792,1278.006181,NA,-0.02856409,0.521218344,-5.420606621,-10.82871881,6,-0.024599149,2.508079253,NA,99.47520966,3.611627579,29.987,231867.375,0.043794529,99.18357671,1.70761176,0.02494822,0.33487645
2013,ISR,56.84,NA,34143.74276,10224.11316,31816,7.817818,1.305548072,45,0.811965812,103.6815,1307.796262,NA,0.062550831,0.540761671,3.749546989,-4.553511124,7,-0.029235905,2.614862833,NA,101.6627593,3.649014235,30.718,240246.4375,0.036137307,105.4511745,1.525873129,0.027181177,0.315608082
2014,ISR,57.53,NA,34101.48645,10701.42461,31713,7.939483,1.318675638,44,0.816239316,105.1829,1347.874239,NA,0.014480886,0.538325138,-0.450574296,1.295343919,-1,0.004273504,2.855754385,NA,102.6045993,3.687227964,31.117,250933.6875,0.044484531,107.8346484,0.475956015,0.02285538,0.292468692
2015,ISR,53.38,NA,35901.77572,11163.84768,32729,NA,1.187228382,53,0.776824034,108.3878,NA,NA,0.030469782,0.563720003,4.717384194,-12.80450875,9,-0.039415282,2.856945528,NA,111.2299796,NA,31.282,NA,NA,111.0269828,-0.633122293,NA,0.267866256
2016,ISR,52.27,NA,37269.56584,11557.89371,34023,NA,1.402311802,36,0.848484848,112.2326,NA,NA,0.035472627,0.558146786,-0.988649818,24.02836949,-17,0.071660814,2.505727885,NA,115.1877645,NA,31.245,NA,NA,114.4830445,-0.544936284,NA,0.250288235
